registrikood;nimi;staatus;kehtiv_alates;kehtiv_kuni
10739367;OÜ Kalme-Veski;kehtiv;2008-08-26;
14546926;OÜ Kalwi Guesthouse;kehtiv;2018-09-07;
17226659;OÜ Kamsan;kehtiv;2025-05-24;
11878193;OÜ Kaptenite Küla;kehtiv;2010-06-11;
16008481;OÜ Karina Bar;kehtiv;2020-08-20;
12904095;OÜ Karlova Kohv;kehtiv;2016-05-16;
11924598;OÜ Karmelia;kehtiv;2021-02-02;
12010305;OÜ Karmoon;kehtiv;2010-11-03;
16855956;OÜ Karusmarja Catering;kehtiv;2024-05-02;
14497547;OÜ Kasaron;kehtiv;2019-02-19;
11148987;OÜ Kaubandus Gal;kehtiv;2024-07-30;
16496322;OÜ Kelmikas;kehtiv;2022-05-09;
14042580;OÜ Ketemar;kehtiv;2016-05-30;
14522860;OÜ Keväde Resto;kehtiv;2019-04-22;
16503795;OÜ Kidrakuur Kultuuriklubi;kehtiv;2022-10-25;
12953260;OÜ Kildu Grupp;kehtiv;2024-12-26;2030-01-11
16516852;OÜ KingDigital;kehtiv;2022-06-10;
11945235;OÜ Kingsgate;kehtiv;2020-09-09;
11955334;OÜ Kiri Keset Küla;kehtiv;2019-12-23;
12156183;OÜ Kirsimari;kehtiv;2014-04-17;
11204220;OÜ Kivimäe Hostel;kehtiv;2006-12-01;
14867915;OÜ Kivirek;kehtiv;2022-12-01;
12464897;OÜ Kobuleti;kehtiv;2024-02-06;
14734846;OÜ Kodubaar;kehtiv;2024-03-26;
16975399;OÜ Koeru Aed;kehtiv;2024-06-05;
14146517;OÜ Kohvijaam;kehtiv;2017-05-31;
12701133;OÜ Kohvikum Cafe;kehtiv;2017-07-08;
12475180;OÜ Kohvisadam;kehtiv;2013-05-31;
11106658;OÜ Koknet Invest;kehtiv;2005-05-13;
11800235;OÜ Kollane Koer;kehtiv;2010-04-30;
12323671;OÜ Kolm Sibulat;kehtiv;2013-01-28;
16330923;OÜ Koolitus esmaabi;kehtiv;2023-03-16;
12632509;OÜ Koopatoit;kehtiv;2014-05-08;
14200518;OÜ Kopli Pagarid;kehtiv;2020-03-25;
14614639;OÜ Koplinurga Talu;kehtiv;2020-06-09;
14701166;OÜ Korean Taste;kehtiv;2020-11-11;
12780440;OÜ Kristan Grupp;kehtiv;2016-08-08;
12466465;OÜ Kukesaba;kehtiv;2015-07-15;
10936406;OÜ Kuppel;kehtiv;2007-01-18;
10902293;OÜ Kuressaare Ööklubi;kehtiv;2005-06-15;
16933627;OÜ KuriKoer;kehtiv;2024-08-29;
12841153;OÜ Kuuvarjutus;kehtiv;2024-06-25;
10915516;OÜ KÕRKJAKE;kehtiv;2012-06-19;
12850436;OÜ Käbliku Pruulikoda;kehtiv;2021-06-04;
16096657;OÜ Kõhutäis;kehtiv;2023-07-21;
17290083;OÜ Köstri Ait;kehtiv;2025-08-01;
10834137;OÜ LAANELILL;kehtiv;2005-04-04;
11114924;OÜ LAPRIOR;kehtiv;2019-12-10;
10926496;OÜ LATIR;kehtiv;2018-04-16;
10854177;OÜ LAVU ja KA;kehtiv;2005-03-22;
10854177;OÜ LAVU ja KA;kehtiv;2008-06-03;
10409813;OÜ LEXTRADE;kehtiv;2008-11-04;
16135038;OÜ LHOK;kehtiv;2022-02-10;
11460940;OÜ LILJE;kehtiv;2024-06-25;
10894553;OÜ LIVISTONA;kehtiv;2022-06-08;
10666964;OÜ LUTSULAND;kehtiv;2011-09-01;
10666964;OÜ LUTSULAND;kehtiv;2011-12-01;
10666964;OÜ LUTSULAND;kehtiv;2012-11-05;
10564063;OÜ LUUA GRUPP;kehtiv;2005-04-15;
11558923;OÜ La Passion;kehtiv;2009-05-07;
16334588;OÜ LaFiesta;kehtiv;2025-07-23;
11979234;OÜ Laada;kehtiv;2010-09-06;
10930875;OÜ Lacree Kaubandus;kehtiv;2013-07-15;
11649732;OÜ Laglepesa;kehtiv;2009-11-30;
12955595;OÜ Laidoneri KV;kehtiv;2018-05-09;
10924662;OÜ Laitamm & Ko;kehtiv;2008-04-17;
16136144;OÜ Lalsi Sahver;kehtiv;2021-12-31;
12267627;OÜ Lasteklubi;kehtiv;2012-05-16;
11540648;OÜ Lehesaare;kehtiv;2009-04-16;
14127885;OÜ Lehtla;kehtiv;2017-03-01;
16547120;OÜ Lehtsabad;kehtiv;2022-09-29;
16272901;OÜ Lenda Laivi;kehtiv;2021-08-02;
10822944;OÜ Lennuk KV;kehtiv;2010-07-12;
11531673;OÜ Leva Loppan;kehtiv;2009-12-01;
12707851;OÜ Levier;kehtiv;2015-05-01;
10787633;OÜ Linelot;kehtiv;2012-05-29;
11040818;OÜ Linnumäe Puhkekeskus;kehtiv;2004-09-29;
12455303;OÜ Lottemaa teemapark;kehtiv;2019-06-04;
11945175;OÜ Luigelahe Kaubandus;kehtiv;2011-07-14;
14331427;OÜ Luksus-Toit;kehtiv;2017-10-03;
12147352;OÜ Luppe;kehtiv;2017-05-08;
12048874;OÜ Lussu;kehtiv;2011-03-29;
16337948;OÜ Lust ja Lillepidu;kehtiv;2025-06-12;
12895829;OÜ Lustikummut;kehtiv;2015-09-01;
14004970;OÜ Lydia Hotell;kehtiv;2016-06-27;
14640134;OÜ Lõpuboss;kehtiv;2019-02-22;
11658731;OÜ M&T ECC;kehtiv;2009-12-03;
11658731;OÜ M&T ECC;kehtiv;2014-07-22;
11938790;OÜ MAHIR;kehtiv;2010-08-24;
16912306;OÜ MAHLAVESKI;kehtiv;2024-06-20;
10536612;OÜ MANGELBERT;kehtiv;2019-04-23;
10797040;OÜ MANN GRUPP;kehtiv;2004-07-08;
10797040;OÜ MANN GRUPP;kehtiv;2005-07-01;
11104139;OÜ MATAFAN;kehtiv;2005-06-15;
16829611;OÜ MAXLEO;kehtiv;2024-04-12;
12380195;OÜ ME Lillakud;kehtiv;2012-12-12;
11155390;OÜ MEDAMANI;kehtiv;2011-02-10;
11678716;OÜ MEDANO PLUS;kehtiv;2016-06-01;
14841186;OÜ MEM KOHVIKUD;kehtiv;2019-12-17;
12547985;OÜ MERITEL;kehtiv;2015-08-02;2035-08-02
10482023;OÜ MERITUULI;kehtiv;2016-08-26;
10883271;OÜ MISMAR;kehtiv;2005-06-16;
14021537;OÜ ML Entertainment;kehtiv;2016-03-31;
10975180;OÜ MOOSINÄGU;kehtiv;2005-03-23;
16095913;OÜ Maa Radha;kehtiv;2021-01-20;
16116472;OÜ Magadh Invest;kehtiv;2021-04-23;
12774095;OÜ Magus Ahvatlus;kehtiv;2019-05-28;
12434293;OÜ Magusatuba;kehtiv;2026-03-05;
11985720;OÜ Mai Events;kehtiv;2022-05-11;
14289352;OÜ Maiasmaa;kehtiv;2019-06-28;
16189643;OÜ Maitselaegas;kehtiv;2021-05-03;
14338748;OÜ Maitsemõis;kehtiv;2018-04-04;
17096990;OÜ Maitsete Nurk;kehtiv;2024-10-28;
14130120;OÜ Maius Grill;kehtiv;2016-10-14;
10731325;OÜ Makarov Muusik Production;kehtiv;2011-12-05;
11436947;OÜ Malakhat;kehtiv;2008-04-28;
10003363;OÜ Malve TK;kehtiv;2005-04-08;
11969359;OÜ Mami Mek;kehtiv;2015-06-13;
11173790;OÜ Marex Grupp;kehtiv;2007-06-29;
16099012;OÜ Marivaun;kehtiv;2020-12-04;
10802999;OÜ Marja Talu;kehtiv;2004-05-21;
12677707;OÜ Marju Kohvik;kehtiv;2015-03-20;
11151972;OÜ Matias WB;kehtiv;2005-11-01;
14334064;OÜ Mawany Kwedyborma;kehtiv;2017-12-15;
11668014;OÜ Maxiteam;kehtiv;2009-12-16;
10951185;OÜ McKenzie Invest;kehtiv;2005-05-18;
10951185;OÜ McKenzie Invest;kehtiv;2006-07-27;
10951185;OÜ McKenzie Invest;kehtiv;2007-06-26;
10951185;OÜ McKenzie Invest;kehtiv;2009-11-13;
10951185;OÜ McKenzie Invest;kehtiv;2010-11-22;
10951185;OÜ McKenzie Invest;kehtiv;2011-12-01;
10951185;OÜ McKenzie Invest;kehtiv;2012-05-07;
10951185;OÜ McKenzie Invest;kehtiv;2012-11-16;
10951185;OÜ McKenzie Invest;kehtiv;2013-02-25;
10951185;OÜ McKenzie Invest;kehtiv;2014-06-20;
10951185;OÜ McKenzie Invest;kehtiv;2014-08-18;
12843235;OÜ Meie Teeme Ise;kehtiv;2015-11-09;
12389635;OÜ Meline;kehtiv;2016-09-01;
12323702;OÜ Memmetoit;kehtiv;2012-08-09;
14288982;OÜ Mere puiestee 6e;kehtiv;2018-03-26;
10805451;OÜ Mereklubi;kehtiv;2010-05-13;
14938402;OÜ Merekohvik;kehtiv;2020-05-16;
14999757;OÜ Meresassi;kehtiv;2025-06-02;
12881632;OÜ Meretare Restoran;kehtiv;2017-12-14;
12512923;OÜ Meretaverna;kehtiv;2013-09-06;
14669215;OÜ Mereääre Puhkemajad;kehtiv;2020-03-12;
12652452;OÜ Mesi & Vesi;kehtiv;2014-06-18;
11464553;OÜ Metsajõe puhkemaja;kehtiv;2026-04-08;
10662995;OÜ Metsiku Piisoni Saloon;kehtiv;2025-03-03;
12126781;OÜ Metskukk;kehtiv;2017-05-15;
14566314;OÜ MiRo-Liza Style;kehtiv;2023-01-12;
17006998;OÜ Mikker;kehtiv;2024-07-17;
12581396;OÜ Minu Maius;kehtiv;2017-06-12;
11478590;OÜ Miralda;kehtiv;2017-03-01;
14004036;OÜ Mogotel Estonia;kehtiv;2016-03-09;
10884224;OÜ Momo;kehtiv;2013-11-27;
12303705;OÜ Moonaladu;kehtiv;2012-07-27;
17516080;OÜ MooseCompany;kehtiv;2026-05-26;
14752360;OÜ Moraehitus;kehtiv;2019-11-04;
12220126;OÜ MoveInvest;kehtiv;2021-10-10;
16007547;OÜ Mummi&A;kehtiv;2020-07-11;
11259116;OÜ Mush Service;kehtiv;2017-05-12;
11222152;OÜ Music Invest;kehtiv;2022-07-22;
14018529;OÜ Musmur;kehtiv;2018-04-30;
12127833;OÜ Must Käsi 2;kehtiv;2013-05-06;
16681835;OÜ Mustard ja Pastard;kehtiv;2025-05-13;
10514102;OÜ Mutamor;kehtiv;2004-12-27;
10514102;OÜ Mutamor;kehtiv;2007-07-06;
12082821;OÜ Mziuri;kehtiv;2011-07-28;
16493298;OÜ Mägestiku Grupp;kehtiv;2022-05-11;
14185090;OÜ Mõnusad Maitsed;kehtiv;2021-05-21;
14485099;OÜ NEIBOR;kehtiv;2018-11-03;
11756416;OÜ Naan;kehtiv;2010-01-12;
11659067;OÜ Nailstar;kehtiv;2016-09-29;
11689370;OÜ Nameteks;kehtiv;2009-09-30;
16766610;OÜ Nepalese;kehtiv;2023-07-20;
11628351;OÜ Nicem;kehtiv;2021-08-16;
14048536;OÜ NightClub Geneva;kehtiv;2020-10-30;
12855439;OÜ Nobenaps;kehtiv;2016-09-06;
11570249;OÜ Noortelt Noortele;kehtiv;2009-02-12;
10020765;OÜ Nordic Islands Hospitality;kehtiv;2024-10-23;
10574191;OÜ Novaville;kehtiv;2022-08-22;
10159983;OÜ Novoloto;kehtiv;2011-03-28;
10159983;OÜ Novoloto;kehtiv;2011-03-28;
10159983;OÜ Novoloto;kehtiv;2011-04-01;
10159983;OÜ Novoloto;kehtiv;2011-04-01;
10159983;OÜ Novoloto;kehtiv;2013-12-04;
10159983;OÜ Novoloto;kehtiv;2014-02-04;
10159983;OÜ Novoloto;kehtiv;2014-02-13;
10159983;OÜ Novoloto;kehtiv;2014-11-01;
10159983;OÜ Novoloto;kehtiv;2014-12-01;
16882309;OÜ Nuga ja Kahvel;kehtiv;2024-09-25;
14065807;OÜ Nutitoit;kehtiv;2016-08-31;
10422647;OÜ NÄKSI;kehtiv;2005-04-15;
14616041;OÜ Nögesevabrik;kehtiv;2020-06-19;
16249581;OÜ Ocean 11;kehtiv;2021-08-04;
10145389;OÜ OctoberFirst;kehtiv;2024-04-29;
11522523;OÜ Old Victoria;kehtiv;2019-01-29;
14266842;OÜ Oliver;kehtiv;2017-05-29;
11907341;OÜ Olmax Grupp;kehtiv;2025-05-02;
12983545;OÜ OptimaLine;kehtiv;2016-05-30;
10622056;OÜ Orjaku Mõisakoha;kehtiv;2023-07-14;
11948765;OÜ Ormello Kaubandus;kehtiv;2010-12-28;
14766527;OÜ Oru Kultuurisaal;kehtiv;2023-01-02;
12384603;OÜ P.O Invest Capital;kehtiv;2019-04-08;
11177983;OÜ PADU HOTELL;kehtiv;2005-11-09;
11063707;OÜ PAPADATOS;kehtiv;2019-01-21;
12696685;OÜ PATRICIA GRUPP;kehtiv;2021-04-15;
16800725;OÜ PEOBAAR;kehtiv;2023-08-28;
12150785;OÜ PHARUS;kehtiv;2012-05-03;
12886641;OÜ PISI;kehtiv;2016-04-28;
10615783;OÜ PJ Projektid;kehtiv;2017-05-26;
10715835;OÜ PORRI & KO;kehtiv;2004-10-07;
10715835;OÜ PORRI & KO;kehtiv;2005-04-15;
14416786;OÜ POUK;kehtiv;2019-10-23;
12963593;OÜ PREMIER HOTELS;kehtiv;2019-10-21;
14537784;OÜ PRIMITIIV;kehtiv;2018-10-11;
11027509;OÜ PRP Puhkus;kehtiv;2015-09-24;
11511695;OÜ PRUHA;kehtiv;2009-03-25;
12461700;OÜ PT Toitlustus;kehtiv;2013-05-07;
10978250;OÜ PUUNA INVEST;kehtiv;2020-05-09;
12834555;OÜ PVK Group;kehtiv;2022-05-31;
16255713;OÜ Paavli Surra Murra;kehtiv;2021-06-28;
10246541;OÜ Paemetsa;kehtiv;2012-05-23;
11952784;OÜ Pairon;kehtiv;2012-05-29;
14044935;OÜ Paldiski Pesula;kehtiv;2020-10-13;
12164215;OÜ Pargi kultuurikeskus;kehtiv;2012-01-25;
12164215;OÜ Pargi kultuurikeskus;kehtiv;2012-02-09;
17266726;OÜ Parim Finants;kehtiv;2025-06-26;
16885041;OÜ Parim Pala;kehtiv;2024-03-17;
12829962;OÜ Paunküla Heaolukeskus;kehtiv;2016-04-16;
10626350;OÜ Peipsi Kalatööstus;kehtiv;2005-03-03;
16898977;OÜ Peipsimees;kehtiv;2025-02-12;
16659126;OÜ Pelgulinna Grill;kehtiv;2023-04-21;
11498842;OÜ Peopaik;kehtiv;2008-07-25;
16978831;OÜ PhoenixVisions;kehtiv;2025-05-29;
16551989;OÜ Pikopalla;kehtiv;2023-04-09;
10435791;OÜ Pintmann Grupp;kehtiv;2004-08-17;
10435791;OÜ Pintmann Grupp;kehtiv;2005-03-28;
10435791;OÜ Pintmann Grupp;kehtiv;2005-10-18;
10435791;OÜ Pintmann Grupp;kehtiv;2007-04-24;
11698920;OÜ Pintsar;kehtiv;2010-08-27;
17475055;OÜ Play Park Cafe;kehtiv;2026-05-29;2027-05-15
14139902;OÜ Plus Catering;kehtiv;2016-12-21;
11465222;OÜ Plus Kohvikud;kehtiv;2009-08-07;
11935917;OÜ Poisi Eine;kehtiv;2010-06-11;
16738222;OÜ PopTheDog;kehtiv;2024-05-02;
16304721;OÜ Portulak;kehtiv;2021-10-13;
12529154;OÜ Prangli Majutus;kehtiv;2018-06-12;
12611275;OÜ Precious, Delicious & Sincere;kehtiv;2018-12-13;
12554850;OÜ Pringi;kehtiv;2021-06-30;
14291142;OÜ Proua Lorde;kehtiv;2017-07-26;
12352129;OÜ Pudelibaar;kehtiv;2022-10-19;
17092354;OÜ Puente;kehtiv;2024-12-16;
17202268;OÜ Puente Norte;kehtiv;2025-07-20;
16215524;OÜ Puhta Toidu Saatkond;kehtiv;2021-07-08;
14040569;OÜ Punane Maja;kehtiv;2017-06-21;
14275961;OÜ Purjekuur;kehtiv;2018-10-25;
14123338;OÜ Puuenergia;kehtiv;2024-04-29;
10539484;OÜ Puulaiu Matkamaja;kehtiv;2005-02-22;
11030352;OÜ Puuram;kehtiv;2010-05-19;
11701609;OÜ PÄRNAMÄED;kehtiv;2017-11-27;
14758829;OÜ Päevakas;kehtiv;2020-07-26;
14386167;OÜ Päevaklubi Maasikas;kehtiv;2020-06-25;
17326094;OÜ Pärli Pizza;kehtiv;2026-04-07;
12326631;OÜ Päts;kehtiv;2021-06-07;
11395651;OÜ Põhjaka mõis;kehtiv;2010-06-16;
12717499;OÜ Põhjala Retail;kehtiv;2015-04-15;
12721779;OÜ Pööbel;kehtiv;2014-11-17;
14104281;OÜ Püha Vitus;kehtiv;2016-11-24;
12231466;OÜ Q Catering;kehtiv;2012-05-29;
12231466;OÜ Q Catering;kehtiv;2013-11-21;
11527012;OÜ R&G;kehtiv;2012-04-18;
14720382;OÜ R.K INVEST;kehtiv;2019-06-16;
12958435;OÜ RAAMATUREAD;kehtiv;2016-01-11;
11068372;OÜ RAMOFEI;kehtiv;2011-11-09;
11029633;OÜ RAUDNA MF;kehtiv;2015-12-16;
11441061;OÜ REBASE SÖÖGITUBA;kehtiv;2008-05-16;
12505064;OÜ REGGAE;kehtiv;2019-05-13;
16682214;OÜ RJJ Catering;kehtiv;2023-07-09;
14991945;OÜ RMFOOD;kehtiv;2022-06-08;
16664914;OÜ RONANOR;kehtiv;2025-04-16;
12572629;OÜ RS Projekt;kehtiv;2021-02-01;
10300542;OÜ RUNNERT KAUBAGRUPP;kehtiv;2011-05-04;
16733839;OÜ RUUF BAR;kehtiv;2023-07-31;
11311200;OÜ RWOTOMIYA;kehtiv;2018-01-18;
10738296;OÜ Raadimõisa Kinnisvara;kehtiv;2015-03-21;
16163336;OÜ Rae Sulgpallikeskus;kehtiv;2022-07-21;
11482315;OÜ Rakvere Kebab;kehtiv;2010-04-06;
12509981;OÜ Ravila Mõis;kehtiv;2014-08-08;
12410826;OÜ Realfood;kehtiv;2016-04-02;
16340726;OÜ Rebasemänniku Catering;kehtiv;2023-06-19;
12060496;OÜ RedDragon;kehtiv;2011-03-11;
11365495;OÜ Redeem;kehtiv;2018-05-20;
14912207;OÜ Reedevigri;kehtiv;2020-06-26;
10090398;OÜ Reilve;kehtiv;2004-08-11;
12906349;OÜ Reimark;kehtiv;2015-12-21;
14374230;OÜ Relantiin;kehtiv;2019-03-20;
16217322;OÜ Rentaablit;kehtiv;2024-05-26;
12045491;OÜ Restoran Privat;kehtiv;2011-11-10;
12993986;OÜ Restoran Ülikooli kohvik;kehtiv;2017-03-31;
16438520;OÜ Restoranide Operaator;kehtiv;2022-04-05;
16134323;OÜ Rexleonum Group;kehtiv;2022-06-15;
12584495;OÜ Riiamäe Pizzeria;kehtiv;2014-02-28;
14137837;OÜ Rikiland;kehtiv;2023-03-25;
11496866;OÜ Ringtee Kiirtoit;kehtiv;2010-07-09;
11700858;OÜ Risco;kehtiv;2009-10-02;
12664142;OÜ Ristikheina Kohvik;kehtiv;2014-10-31;
16106870;OÜ Robmar;kehtiv;2021-02-02;
12337288;OÜ RockMeedium;kehtiv;2013-12-02;
12291178;OÜ Rockafeller;kehtiv;2021-12-21;
11229036;OÜ Roheline Õun;kehtiv;2009-12-10;
12518860;OÜ Romaan;kehtiv;2013-10-16;
11584889;OÜ Roograhu Sadam;kehtiv;2012-04-23;
11951402;OÜ Rossilord;kehtiv;2017-06-12;
11629617;OÜ Royalplanet;kehtiv;2010-01-11;
11073568;OÜ Ränduri;kehtiv;2011-05-03;
11654392;OÜ Rõngu Trahter;kehtiv;2009-09-03;
16488794;OÜ Rüütli Burx;kehtiv;2023-05-18;
14488502;OÜ SAIAPAIK;kehtiv;2020-08-31;
11972232;OÜ SAMURAI SUSHI;kehtiv;2011-08-05;
12244279;OÜ SANVIR BISTROO VÄIKE TÕNISSON;kehtiv;2012-04-25;
14431330;OÜ SENSORIAL;kehtiv;2020-09-29;
10808306;OÜ SIGARI MAJA;kehtiv;2004-08-26;
16695300;OÜ SLKRD;kehtiv;2023-10-15;
11693733;OÜ SPA Tours;kehtiv;2009-12-18;
11693733;OÜ SPA Tours;kehtiv;2014-04-30;
11057115;OÜ SUGDEJA;kehtiv;2022-02-24;
12972464;OÜ Saare Hotell;kehtiv;2016-03-23;
14204686;OÜ Saaremaa Viikingid;kehtiv;2019-05-29;
12531145;OÜ Saarsilla Talukohvik;kehtiv;2014-05-16;
17477108;OÜ Salernita;kehtiv;2026-04-23;
10587905;OÜ Santovara;kehtiv;2004-12-07;
12386714;OÜ Satrian Aerospace;kehtiv;2024-02-16;
11479170;OÜ Scarlet Catering;kehtiv;2008-10-02;
14095487;OÜ Scheeli Restoran;kehtiv;2016-08-30;
11992884;OÜ Sebastes;kehtiv;2017-04-12;
12813553;OÜ Si-Kla;kehtiv;2022-12-14;
14261394;OÜ Siberi Sammar;kehtiv;2022-07-29;
12647741;OÜ Siidilille;kehtiv;2014-05-08;
10550032;OÜ Siilik;kehtiv;2005-05-06;
11963440;OÜ Sileri;kehtiv;2011-06-17;
12338796;OÜ Siliina;kehtiv;2012-11-01;
12139430;OÜ Sillamäe Grill;kehtiv;2011-08-04;
12933889;OÜ Sillari;kehtiv;2017-09-13;
14525746;OÜ Sinu Käik;kehtiv;2019-11-01;
16951921;OÜ Skandinaasia;kehtiv;2024-11-12;
10536090;OÜ Slaker;kehtiv;2009-07-23;
14993594;OÜ Sokk ja Sandaal;kehtiv;2020-06-20;
12464041;OÜ Sparta;kehtiv;2017-01-11;
14684098;OÜ Sport Catering;kehtiv;2019-03-20;
10989609;OÜ Stratoman;kehtiv;2005-04-25;
12902995;OÜ Suay Thai;kehtiv;2016-07-08;
16814704;OÜ Suhkruingel kondiiter;kehtiv;2024-08-06;
14422420;OÜ Suhkur;kehtiv;2018-05-30;
12070980;OÜ Sundry;kehtiv;2017-09-14;
12457242;OÜ Supeluse Hotell;kehtiv;2014-06-05;
14435747;OÜ Supeluse Restoran;kehtiv;2018-04-03;
14797775;OÜ Suruõhk;kehtiv;2019-11-07;
12502057;OÜ Suur Aasta;kehtiv;2013-10-23;
16450596;OÜ Suur Pidu;kehtiv;2022-03-03;
11630833;OÜ Suurjärve KM;kehtiv;2009-04-13;
12557133;OÜ Suusakool;kehtiv;2017-10-24;
16292855;OÜ Suveterassipeod;kehtiv;2026-02-10;
14761406;OÜ Suvetuba;kehtiv;2021-08-12;
12417113;OÜ Svaor;kehtiv;2014-04-02;
14119704;OÜ Sweet Paradise;kehtiv;2017-09-26;
11112305;OÜ Swissotel Estonia;kehtiv;2007-12-03;
11112305;OÜ Swissotel Estonia;kehtiv;2007-12-03;
11112305;OÜ Swissotel Estonia;kehtiv;2007-12-03;
11112305;OÜ Swissotel Estonia;kehtiv;2007-12-03;
11112305;OÜ Swissotel Estonia;kehtiv;2007-12-03;
14237591;OÜ Sänku Saan;kehtiv;2017-04-17;
16742844;OÜ Särav Üks;kehtiv;2025-12-03;
16231888;OÜ Sääre kohvik;kehtiv;2021-06-01;
11363036;OÜ Södervik;kehtiv;2015-05-01;
11320535;OÜ TAMMURI;kehtiv;2013-04-05;
10149306;OÜ TERINIPP;kehtiv;2005-03-18;
12755815;OÜ TETSI;kehtiv;2022-02-19;
10175083;OÜ TIIVAD;kehtiv;2007-11-22;
12004233;OÜ TOIDUPADA;kehtiv;2013-05-20;
11712229;OÜ TONSTRINA;kehtiv;2020-12-15;
16144758;OÜ TONTON24;kehtiv;2021-04-15;
10851696;OÜ TOOMEMAA;kehtiv;2018-11-01;
11641392;OÜ TRÜHVEL;kehtiv;2010-02-02;
12480614;OÜ TT Hotels;kehtiv;2014-08-28;
11173643;OÜ TULEVIK AUTO;kehtiv;2018-08-01;
16991731;OÜ Tacocat;kehtiv;2024-12-06;
12233175;OÜ Taldrik;kehtiv;2015-01-20;
14775213;OÜ Tallink Fast Food;kehtiv;2020-04-20;
12674821;OÜ Tallinna Jazzibaar;kehtiv;2014-11-26;
14603825;OÜ Tartu Uulits;kehtiv;2020-07-29;
12104029;OÜ Tatra Forell;kehtiv;2012-05-03;
14985198;OÜ Taube Catering;kehtiv;2020-06-15;
10306059;OÜ Teemantid;kehtiv;2005-04-15;
12672070;OÜ Tehnokunn;kehtiv;2024-05-21;
12019513;OÜ Teine Noorus;kehtiv;2011-07-13;
12096287;OÜ Teliron;kehtiv;2011-08-30;
12933636;OÜ Telliskivi Kohvi;kehtiv;2020-09-18;
14655466;OÜ Tikupoiss;kehtiv;2019-05-20;
12550958;OÜ Time Riders;kehtiv;2014-06-03;
12757323;OÜ Toidutuba;kehtiv;2017-07-31;
14070702;OÜ Tondi Pizza;kehtiv;2016-09-05;
11067148;OÜ Toner.ee;kehtiv;2014-09-24;
10081330;OÜ Toomeoru;kehtiv;2005-04-15;
14010723;OÜ Toomi Tänu;kehtiv;2017-04-04;
11386818;OÜ Torrox;kehtiv;2012-08-07;
17009436;OÜ Trading LCH;kehtiv;2024-11-10;
12926375;OÜ Tragitegu;kehtiv;2024-11-05;
11982265;OÜ Training Technology;kehtiv;2018-03-12;
11920407;OÜ Trebinet;kehtiv;2010-12-13;
12540256;OÜ Trimax Baltic;kehtiv;2020-05-24;
12394116;OÜ Trimiks;kehtiv;2013-01-17;
17366998;OÜ Triumvirate;kehtiv;2025-11-12;
14410279;OÜ Tulbid ja Jalgratas;kehtiv;2024-06-12;
12810448;OÜ Two Black Orchids;kehtiv;2018-07-29;
11673133;OÜ Täheke;kehtiv;2010-01-22;
11673133;OÜ Täheke;kehtiv;2013-10-30;
10914110;OÜ UUSMÄGI;kehtiv;2005-02-04;
14997497;OÜ Uduhaldjas;kehtiv;2020-06-29;
12848770;OÜ Uimeahv;kehtiv;2017-06-01;
14948760;OÜ Ulukiköök;kehtiv;2020-07-25;
14800900;OÜ Umile;kehtiv;2024-04-16;
11397615;OÜ Unidomen;kehtiv;2007-09-25;
14118716;OÜ Uulits Gurmee;kehtiv;2020-07-29;
11636920;OÜ Uulu Kohvik;kehtiv;2009-06-03;
14036875;OÜ VAHVA VAHVEL;kehtiv;2024-06-08;
10079014;OÜ VALLI;kehtiv;2004-09-16;
10329830;OÜ VESKISILLA;kehtiv;2005-03-10;
10945167;OÜ VIINAMÄRDI HALDUS;kehtiv;2016-04-14;
16650119;OÜ VIIS PÄEVA;kehtiv;2024-06-12;
12221485;OÜ VIKKAUR;kehtiv;2012-06-26;
12221485;OÜ VIKKAUR;kehtiv;2014-05-07;
16333117;OÜ VOLKi baar;kehtiv;2021-10-06;
10725827;OÜ VRV GRUPP;kehtiv;2004-12-23;
16725352;OÜ Vaatekohvik;kehtiv;2023-05-12;
14809685;OÜ Vaba Koht;kehtiv;2019-09-24;
12073518;OÜ Vabad kohvimeistrid;kehtiv;2011-04-18;
12567507;OÜ Vaga Mama;kehtiv;2018-10-22;
16849341;OÜ Valamulli Bäär;kehtiv;2023-11-20;
12281872;OÜ Valaste Puhkeküla;kehtiv;2012-05-24;
11977949;OÜ Valencia Grupp;kehtiv;2012-12-27;
11233078;OÜ Valerii;kehtiv;2009-07-16;
14942421;OÜ Valge Suss;kehtiv;2020-05-03;
16723485;OÜ Valgeke;kehtiv;2024-04-11;
11991749;OÜ Vallatu Vombat;kehtiv;2011-02-15;
14348669;OÜ Vanaema köök;kehtiv;2004-07-02;
14348669;OÜ Vanaema köök;kehtiv;2007-01-31;
14348669;OÜ Vanaema köök;kehtiv;2007-01-31;
14348669;OÜ Vanaema köök;kehtiv;2014-04-21;
17239892;OÜ Varastatudpäike;kehtiv;2026-04-13;
16254856;OÜ Vee Ääres;kehtiv;2021-07-21;
12885665;OÜ Veerenni Café & Bistro;kehtiv;2018-11-01;
11982986;OÜ Vein ja Vine;kehtiv;2011-05-06;
16659793;OÜ Veinikuningad;kehtiv;2023-05-30;
12822196;OÜ Vendato;kehtiv;2021-06-09;
11274373;OÜ Ventoluks;kehtiv;2006-11-30;
11274373;OÜ Ventoluks;kehtiv;2009-07-03;
11523867;OÜ Vesipiip;kehtiv;2009-11-04;
12604878;OÜ Viitna Toidutare;kehtiv;2014-02-21;
16013654;OÜ Viru Burger FT;kehtiv;2021-04-02;
