registrikood;nimi;riik_kood;url;load_luba_tyyp;load_luba_number;load_luba_staatus;load_luba_url;load_luba_valdkond;load_luba_tegevusala;load_luba_emtak_kood;load_luba_kehtiv_alates;load_luba_kehtiv_kuni;load_luba_emtak
14995676;Malina Motors OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/301300;Majandustegevusteade;KTO024301;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/602812;Kaubandus;Toitlustamine;56301;2023-02-27;;
14103330;Malmeks OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/372122;Majandustegevusteade;KTO025464;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/669498;Kaubandus;Toitlustamine;56301;2026-03-07;;
17445671;Malmipann OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/374411;Majandustegevusteade;KTO025493;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/671155;Kaubandus;Toitlustamine;56301;2026-03-16;;
16921771;Malusa Food&Wine OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/358716;Majandustegevusteade;KTO024957;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/637895;Kaubandus;Toitlustamine;56301;2024-08-14;;
12768924;Malvar OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/148433;Majandustegevusteade;KTO020588;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/424539;Kaubandus;Toitlustamine;56301;2015-03-29;;
10907853;Mamta Catering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/72293;Majandustegevusteade;KTO009367;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295656;Kaubandus;Toitlustamine;56301;2008-10-31;;
11091394;Management OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/102527;Majandustegevusteade;KTO019521;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293560;Kaubandus;Toitlustamine;56301;2014-05-16;;
12372310;Manakamana OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/101476;Majandustegevusteade;KTO017193;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295240;Kaubandus;Toitlustamine;56301;2012-12-06;;
17124143;Mandel OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/362157;Majandustegevusteade;KTO025075;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/645593;Kaubandus;Toitlustamine;56301;2024-12-08;;
14536715;ManiPedi OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/238741;Majandustegevusteade;KTO022534;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/494093;Kaubandus;Toitlustamine;56301;2018-10-22;;
11900600;Manjana OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/90313;Majandustegevusteade;KTO019064;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296479;Kaubandus;Toitlustamine;56301;2013-12-19;;
12983806;Mantel ja Korsten OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/202326;Majandustegevusteade;KTO021754;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/459705;Kaubandus;Toitlustamine;56301;2017-05-09;;
11695420;Manu Catering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/318844;Majandustegevusteade;KTO023958;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/576187;Kaubandus;Toitlustamine;56301;2022-03-17;;
14203882;Mapungane Gandaganga OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/293896;Majandustegevusteade;KTO023472;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/550034;Kaubandus;Toitlustamine;56301;2021-01-03;;
14491585;MarLe OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/232089;Majandustegevusteade;KTO022363;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/488080;Kaubandus;Toitlustamine;56301;2018-06-12;;
16070623;Marani OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/289832;Majandustegevusteade;KTO023418;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/546286;Kaubandus;Toitlustamine;56301;2020-10-27;;
16912789;Mare Blu OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/359231;Majandustegevusteade;KTO024976;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/639067;Kaubandus;Toitlustamine;56301;2024-09-04;;
16869332;Marea Restoran OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/348798;Majandustegevusteade;KTO024617;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/621356;Kaubandus;Toitlustamine;56301;2023-11-30;;
14607042;Mareia OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/247826;Majandustegevusteade;KTO022631;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/503251;Kaubandus;Toitlustamine;56301;2019-02-04;;
16486005;Margeköök OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/321463;Majandustegevusteade;KTO023996;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/579206;Kaubandus;Toitlustamine;56301;2022-04-26;;
10987757;Margherita Pizzeria OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/269117;Majandustegevusteade;KTO023004;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/524497;Kaubandus;Toitlustamine;56301;2019-11-26;;
14992614;Margot Cafe OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/303033;Majandustegevusteade;KTO023885;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/567947;Kaubandus;Toitlustamine;56301;2021-11-25;;
12824723;Margot OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/154452;Majandustegevusteade;KTO020765;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/428822;Kaubandus;Toitlustamine;56301;2015-06-19;;
16001326;Margus Hinrikus;EST;https://mtr.ttja.ee/juriidiline_isik/322344;Majandustegevusteade;KTO024087;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/580726;Kaubandus;Toitlustamine;56301;2022-06-18;;
14850819;Margus Murulauk;EST;https://mtr.ttja.ee/juriidiline_isik/306882;Majandustegevusteade;KTO024269;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/594963;Kaubandus;Toitlustamine;56301;2023-01-11;;
12451156;Margus Pikhoff;EST;https://mtr.ttja.ee/juriidiline_isik/148882;Majandustegevusteade;KTO023977;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/577810;Kaubandus;Toitlustamine;56301;2022-04-06;;
14125587;Marguse Vara OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/193878;Majandustegevusteade;KTO023460;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/548545;Kaubandus;Toitlustamine;56301;2020-12-02;;
16481160;Mari Kokteilid OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/321757;Majandustegevusteade;KTO024028;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/579789;Kaubandus;Toitlustamine;56301;2022-05-13;;
14856420;Mari e Monti OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/270301;Majandustegevusteade;KTO023028;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/525727;Kaubandus;Toitlustamine;56301;2019-12-11;;
16017824;Marie Spa OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/294040;Majandustegevusteade;KTO023549;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/554400;Kaubandus;Toitlustamine;56301;2021-03-21;;
14446343;Marienhof OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/281360;Majandustegevusteade;KTO023228;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/538149;Kaubandus;Toitlustamine;56301;2020-06-21;;
14271949;Mariia Lihaäri OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/204217;Majandustegevusteade;KTO021824;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/460772;Kaubandus;Toitlustamine;56301;2017-06-05;;
12012592;Mariland OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/92143;Majandustegevusteade;KTO013495;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296582;Kaubandus;Toitlustamine;56301;2010-11-08;;
16859003;Marinte OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/368835;Majandustegevusteade;KTO025342;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/659336;Kaubandus;Toitlustamine;56301;2025-08-03;;
10779154;Marja Maailm OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/69143;Majandustegevusteade;KTO019403;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294955;Kaubandus;Toitlustamine;56301;2014-04-30;;
12841147;"Marje Kangro ""Vahtrasalu kohvik""";EST;https://mtr.ttja.ee/juriidiline_isik/159613;Majandustegevusteade;KTO020749;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/428668;Kaubandus;Toitlustamine;56301;2015-06-16;;
16865073;Marjoram OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/368685;Majandustegevusteade;KTO025346;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/659451;Kaubandus;Toitlustamine;56301;2025-08-05;;
16533844;Markdani OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/330823;Majandustegevusteade;KTO024243;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/596772;Kaubandus;Toitlustamine;56301;2022-12-02;;
11313742;Market Place OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/76932;Majandustegevusteade;KTO019680;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295759;Kaubandus;Toitlustamine;56301;2014-06-03;;
12399958;Markofka OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/109361;Majandustegevusteade;KTO019669;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296445;Kaubandus;Toitlustamine;56301;2014-06-03;;
14486118;Marmerol OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/326359;Majandustegevusteade;KTO024112;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/585912;Kaubandus;Toitlustamine;56301;2022-07-12;;
16219120;Marnas OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/323847;Majandustegevusteade;KTO024453;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/610575;Kaubandus;Toitlustamine;56301;2023-06-13;;
12857065;Marok'Est OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/285603;Majandustegevusteade;KTO024015;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/580522;Kaubandus;Toitlustamine;56301;2022-05-10;;
16000083;Martens Kitchen OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/297486;Majandustegevusteade;KTO023539;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/553532;Kaubandus;Toitlustamine;56301;2021-03-05;;
14389740;Martial Holding OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/227616;Majandustegevusteade;KTO022375;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/488488;Kaubandus;Toitlustamine;56301;2018-06-19;;
16286375;Martin Toidud OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/335678;Majandustegevusteade;KTO024383;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/607662;Kaubandus;Toitlustamine;56301;2023-05-04;;
14048849;Masfood OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/217146;Majandustegevusteade;KTO023386;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/544223;Kaubandus;Toitlustamine;56301;2020-09-24;;
14868736;Masina 20 Kohvimaja OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/288044;Majandustegevusteade;KTO023389;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/544496;Kaubandus;Toitlustamine;56301;2020-09-29;;
14043355;Masirk OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/180469;Majandustegevusteade;KTO021198;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/444640;Kaubandus;Toitlustamine;56301;2016-05-16;;
12632099;Masker OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/109387;Majandustegevusteade;KTO019694;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296446;Kaubandus;Toitlustamine;56301;2014-06-04;;
16273467;Massu Meierei OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/306168;Majandustegevusteade;KTO023794;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/561678;Kaubandus;Toitlustamine;56301;2021-07-30;;
16434410;Master Chef OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/344223;Majandustegevusteade;KTO024521;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/614080;Kaubandus;Toitlustamine;56301;2023-08-09;;
12682200;Master invest OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/118947;Majandustegevusteade;KTO020164;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/303092;Kaubandus;Toitlustamine;56301;2014-07-20;;
11015281;Mastercatering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/62221;Majandustegevusteade;KTO012493;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296566;Kaubandus;Toitlustamine;56301;2010-06-21;;
10929607;Matmar Toitlustuse OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/67598;Majandustegevusteade;KTO002836;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294466;Kaubandus;Toitlustamine;56301;2005-04-15;;
14896945;Matmarkar OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/302866;Majandustegevusteade;KTO023709;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/558766;Kaubandus;Toitlustamine;56301;2021-06-14;;
16753173;Matsiaru OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/356389;Majandustegevusteade;KTO024842;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/633543;Kaubandus;Toitlustamine;56301;2024-05-28;;
11713223;Maverito Managment OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/88568;Majandustegevusteade;KTO011639;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/297397;Kaubandus;Toitlustamine;56301;2010-02-09;;
14193764;Mavik Restod OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/194620;Majandustegevusteade;KTO021614;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/455593;Kaubandus;Toitlustamine;56301;2017-01-31;;
12961147;MaxWhite OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/174199;Majandustegevusteade;KTO022584;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/499382;Kaubandus;Toitlustamine;56301;2018-12-07;;
16697150;Mazagan OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/341495;Majandustegevusteade;KTO025530;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/672827;Kaubandus;Toitlustamine;56301;2026-04-19;;
12169885;Meat Market OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/96784;Majandustegevusteade;KTO015396;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296601;Kaubandus;Toitlustamine;56301;2011-12-16;;
12986399;Meat OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/190624;Majandustegevusteade;KTO021540;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/452855;Kaubandus;Toitlustamine;56301;2016-11-24;;
17412862;Meathub OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/373971;Majandustegevusteade;KTO025481;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/670414;Kaubandus;Toitlustamine;56301;2026-03-02;;
16969542;Medusa Holding OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/355161;Majandustegevusteade;KTO024778;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/631545;Kaubandus;Toitlustamine;56301;2024-04-25;;
17251433;Meduseld OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/367071;Majandustegevusteade;KTO025246;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/656144;Kaubandus;Toitlustamine;56301;2025-05-29;;
12020640;Meelelahutus teenused OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/94485;Majandustegevusteade;KTO013976;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296049;Kaubandus;Toitlustamine;56301;2011-05-03;;
16710548;Meeli OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/342725;Majandustegevusteade;KTO024474;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/611281;Kaubandus;Toitlustamine;56301;2023-06-26;;
16218741;Meeltemaitsed OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/301532;Majandustegevusteade;KTO023627;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/557277;Kaubandus;Toitlustamine;56301;2021-05-11;;
12267808;Meenele OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/99787;Majandustegevusteade;KTO016330;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294626;Kaubandus;Toitlustamine;56301;2012-06-27;;
16569707;Mega Grill Events OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/337015;Majandustegevusteade;KTO024294;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/602064;Kaubandus;Toitlustamine;56301;2023-02-15;;
14703596;Mega hea OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/259609;Majandustegevusteade;KTO022860;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/514589;Kaubandus;Toitlustamine;56301;2019-07-14;;
11517485;MegaPower OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/82320;Majandustegevusteade;KTO011445;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293970;Kaubandus;Toitlustamine;56301;2009-12-01;;
16239890;Megafriikas OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/304580;Majandustegevusteade;KTO023758;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/560313;Kaubandus;Toitlustamine;56301;2021-07-04;;
17136927;Megakorraldus OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/362594;Majandustegevusteade;KTO025087;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/646739;Kaubandus;Toitlustamine;56301;2024-12-25;;
12116570;Megakringel OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/99219;Majandustegevusteade;KTO015745;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/297510;Kaubandus;Toitlustamine;56301;2012-05-11;;
14344861;Megaüritus OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/293065;Majandustegevusteade;KTO023894;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/568448;Kaubandus;Toitlustamine;56301;2021-12-05;;
11192119;Mehntack OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/73748;Majandustegevusteade;KTO004792;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295963;Kaubandus;Toitlustamine;56301;2005-12-23;;
11192119;Mehntack OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/73748;Majandustegevusteade;KTO004793;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294161;Kaubandus;Toitlustamine;56301;2005-12-23;;
12121200;Meie Kodu TÜ;EST;https://mtr.ttja.ee/juriidiline_isik/193283;Majandustegevusteade;KTO021745;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/459530;Kaubandus;Toitlustamine;56301;2017-05-05;;
11676203;Meie Kohvik OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/90146;Majandustegevusteade;KTO011922;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293851;Kaubandus;Toitlustamine;56301;2010-05-04;;
11437295;Meie Küla Eided OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/234469;Majandustegevusteade;KTO022415;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/489873;Kaubandus;Toitlustamine;56301;2018-07-11;;
12454491;Meie Pizza OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/153222;Majandustegevusteade;KTO022151;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/477461;Kaubandus;Toitlustamine;56301;2018-01-19;;
14172940;Meie Toitlustus OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/192146;Majandustegevusteade;KTO021573;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/453881;Kaubandus;Toitlustamine;56301;2016-12-21;;
14971121;Meie köök OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/323566;Majandustegevusteade;KTO024056;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/582638;Kaubandus;Toitlustamine;56301;2022-05-31;;
11885705;MeieMaitse OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/89077;Majandustegevusteade;KTO018877;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296473;Kaubandus;Toitlustamine;56301;2013-10-04;;
11885705;MeieMaitse OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/89077;Majandustegevusteade;KTO019233;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294917;Kaubandus;Toitlustamine;56301;2014-03-10;;
16210722;Meietoit OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/303175;Majandustegevusteade;KTO023704;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/559263;Kaubandus;Toitlustamine;56301;2021-06-11;;
17042416;Meistrimäe Kohvik OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/360604;Majandustegevusteade;KTO025016;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/641929;Kaubandus;Toitlustamine;56301;2024-10-17;;
12504102;Mejule OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/105987;Majandustegevusteade;KTO018924;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293766;Kaubandus;Toitlustamine;56301;2013-10-23;;
17460585;Melu baaris OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/374416;Majandustegevusteade;KTO025505;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/671161;Kaubandus;Toitlustamine;56301;2026-04-06;;
16148779;Member's Club OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/363291;Majandustegevusteade;KTO025100;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/647948;Kaubandus;Toitlustamine;56301;2025-01-15;;
16479950;Memmeköök OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/322192;Majandustegevusteade;KTO024055;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/582632;Kaubandus;Toitlustamine;56301;2022-05-31;;
12160312;MerMerpitsa OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/96431;Majandustegevusteade;KTO015277;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293826;Kaubandus;Toitlustamine;56301;2011-11-04;;
16799123;Mere värava grill OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/347210;Majandustegevusteade;KTO024586;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/618754;Kaubandus;Toitlustamine;56301;2023-10-20;;
16695406;MereBar OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/360568;Majandustegevusteade;KTO025015;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/641843;Kaubandus;Toitlustamine;56301;2024-10-16;;
17400778;Mereamps OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/374534;Majandustegevusteade;KTO025506;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/671400;Kaubandus;Toitlustamine;56301;2026-04-06;;
17188404;Merejanu OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/364697;Majandustegevusteade;KTO025137;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/650887;Kaubandus;Toitlustamine;56301;2025-03-03;;
16295322;Merekaru Maitsed OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/307049;Majandustegevusteade;KTO023813;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/562729;Kaubandus;Toitlustamine;56301;2021-08-19;;
16258249;Merekivi OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/304947;Majandustegevusteade;KTO023766;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/560632;Kaubandus;Toitlustamine;56301;2021-07-09;;
14998108;Meremaa Sadam OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/283703;Majandustegevusteade;KTO023263;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/539555;Kaubandus;Toitlustamine;56301;2020-07-08;;
16122024;Mereresto OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/311840;Majandustegevusteade;KTO023895;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/568735;Kaubandus;Toitlustamine;56301;2021-12-09;;
11495217;Meretamme OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/81993;Majandustegevusteade;KTO011997;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296628;Kaubandus;Toitlustamine;56301;2010-05-17;;
16874729;Meridal Food OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/351610;Majandustegevusteade;KTO024670;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/625734;Kaubandus;Toitlustamine;56301;2024-02-02;;
16705793;Merikapsas OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/341647;Majandustegevusteade;KTO024426;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/609550;Kaubandus;Toitlustamine;56301;2023-06-01;;
12798144;Merike Kesküla Heltermaa baar;EST;https://mtr.ttja.ee/juriidiline_isik/143724;Majandustegevusteade;KTO020543;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/422619;Kaubandus;Toitlustamine;56301;2015-02-19;;
16489138;MerilainCapital OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/342895;Majandustegevusteade;KTO024827;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/633206;Kaubandus;Toitlustamine;56301;2024-05-22;;
14791577;Merlahtos OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/270844;Majandustegevusteade;KTO023731;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/559729;Kaubandus;Toitlustamine;56301;2021-06-21;;
14815355;Merlana Group OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/269914;Majandustegevusteade;KTO023033;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/525985;Kaubandus;Toitlustamine;56301;2019-12-14;;
16855212;Merle Lomp;EST;https://mtr.ttja.ee/juriidiline_isik/348576;Majandustegevusteade;KTO024613;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/621026;Kaubandus;Toitlustamine;56301;2023-11-26;;
14979275;Mermin OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/281141;Majandustegevusteade;KTO023182;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/537078;Kaubandus;Toitlustamine;56301;2020-06-02;;
12835974;Meso OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/168105;Majandustegevusteade;KTO021015;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/438544;Kaubandus;Toitlustamine;56301;2016-01-14;;
14202055;Messhall OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/198177;Majandustegevusteade;KTO022011;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/463899;Kaubandus;Toitlustamine;56301;2017-09-09;;
14841690;Mest Kohvikud OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/268677;Majandustegevusteade;KTO022998;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/524059;Kaubandus;Toitlustamine;56301;2019-11-20;;
14221503;Mest OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/227427;Majandustegevusteade;KTO022257;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/483070;Kaubandus;Toitlustamine;56301;2018-04-26;;
10452524;Metros OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/169338;Majandustegevusteade;KTO024207;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/594204;Kaubandus;Toitlustamine;56301;2022-10-27;;
14129275;Metsasadam OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/272098;Majandustegevusteade;KTO025230;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/655637;Kaubandus;Toitlustamine;56301;2025-05-21;;
